"","id","date","hour","value","valid","unit","station_id","station_name","station_code","parametro"
"235","258TMP22011220","2022-01-12",20,18.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"236","258TMP22011221","2022-01-12",21,16.8,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"237","258TMP22011223","2022-01-12",23,14.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"238","258TMP22011300","2022-01-13",0,14,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"239","258TMP22011301","2022-01-13",1,13.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"240","258TMP22011302","2022-01-13",2,12.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"241","258TMP22011303","2022-01-13",3,12,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"242","258TMP22011304","2022-01-13",4,11.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"243","258TMP22011305","2022-01-13",5,9.7,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"244","258TMP22011306","2022-01-13",6,9.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"245","258TMP22011307","2022-01-13",7,9.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"246","258TMP22011308","2022-01-13",8,7.5,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"247","258TMP22011309","2022-01-13",9,8.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"248","258TMP22011310","2022-01-13",10,11.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"249","258TMP22011311","2022-01-13",11,13.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"250","258TMP22011312","2022-01-13",12,16.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"251","258TMP22011313","2022-01-13",13,19,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"252","258TMP22011314","2022-01-13",14,19.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"253","258TMP22011315","2022-01-13",15,20.3,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"254","258TMP22011316","2022-01-13",16,20.6,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"255","258TMP22011317","2022-01-13",17,20.4,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
"256","258TMP22011318","2022-01-13",18,19.9,1,"°C",258,"Nezahualcóyotl","NEZ","TMP"
